Date,Dew_Point_C,Surface_Albedo,Wind_Speed_m_s,Relative_Humidity,Temperature_C,Pressure_mbar,kW,DHI_DNI
2019-07-20 12:30:00+00:00,27.6,0.12,2.4,86.65,30.1,979.0,81.2,302.0
2019-07-20 13:00:00+00:00,27.6,0.12,2.3,86.47,30.1,979.0,83.6,381.0
2019-07-20 13:30:00+00:00,27.6,0.12,2.4,86.47,30.1,979.0,78.8,134.0
2019-07-20 14:00:00+00:00,27.6,0.12,2.5,86.84,30.0,979.0,78.4,63.0
2019-07-20 14:30:00+00:00,27.6,0.12,2.5,87.84,29.8,979.0,81.2,55.0
2019-07-20 15:00:00+00:00,27.5,0.12,2.4,89.04,29.5,980.0,79.6,62.0
2019-07-20 15:30:00+00:00,27.5,0.12,2.3,91.63,29.0,980.0,76.4,120.0
2019-07-20 16:00:00+00:00,27.2,0.12,2.3,92.71,28.5,981.0,76.8,142.0
2019-07-20 16:30:00+00:00,27.2,0.12,2.5,98.25,27.5,981.0,76.0,165.0
2019-07-20 17:00:00+00:00,26.0,0.12,2.6,96.43,26.6,981.0,68.8,155.0
2019-07-20 17:30:00+00:00,26.0,0.12,2.6,96.43,26.6,981.0,52.8,149.0
2019-07-20 18:00:00+00:00,24.3,0.12,2.7,97.74,24.7,981.0,51.2,121.0
2019-07-20 18:30:00+00:00,24.0,0.12,2.6,100.0,24.0,981.0,51.2,61.0
2019-07-20 19:00:00+00:00,23.1,0.12,2.5,98.45,23.4,981.0,53.2,25.0
2019-07-20 19:30:00+00:00,23.0,0.12,2.6,100.0,23.0,982.0,54.4,4.0
2019-07-20 20:00:00+00:00,22.2,0.12,2.8,98.22,22.5,982.0,54.4,0.0
2019-07-20 20:30:00+00:00,22.1,0.12,3.0,100.0,22.1,983.0,56.4,0.0
2019-07-20 21:00:00+00:00,21.3,0.12,3.3,98.03,21.6,983.0,55.2,0.0
2019-07-20 21:30:00+00:00,21.2,0.12,3.5,100.0,21.2,983.0,54.4,0.0
2019-07-20 22:00:00+00:00,20.5,0.12,3.7,97.32,20.9,983.0,53.6,0.0
2019-07-20 22:30:00+00:00,20.5,0.12,3.9,99.74,20.5,983.0,53.6,0.0
2019-07-20 23:00:00+00:00,19.7,0.12,4.0,97.05,20.2,983.0,52.8,0.0
2019-07-20 23:30:00+00:00,19.7,0.12,4.1,98.87,19.9,983.0,53.2,0.0
2019-07-21 00:00:00+00:00,19.0,0.12,4.1,96.62,19.6,983.0,52.4,0.0
2019-07-21 00:30:00+00:00,19.0,0.12,4.2,98.43,19.3,983.0,43.6,0.0
2019-07-21 01:00:00+00:00,18.5,0.12,4.3,96.94,19.0,983.0,43.6,0.0
2019-07-21 01:30:00+00:00,18.5,0.12,4.0,98.15,18.8,983.0,43.2,0.0
2019-07-21 02:00:00+00:00,18.2,0.12,3.6,97.58,18.6,983.0,43.6,0.0
2019-07-21 02:30:00+00:00,18.2,0.12,3.4,98.91,18.4,984.0,43.2,0.0
2019-07-21 03:00:00+00:00,17.7,0.12,3.1,96.04,18.3,984.0,43.2,0.0
2019-07-21 03:30:00+00:00,17.7,0.12,2.8,97.34,18.1,985.0,43.2,0.0
2019-07-21 04:00:00+00:00,17.1,0.12,2.5,95.3,17.9,985.0,43.6,0.0
2019-07-21 04:30:00+00:00,17.1,0.12,2.8,94.11,18.1,985.0,42.8,0.0
2019-07-21 05:00:00+00:00,17.5,0.12,3.1,95.29,18.3,984.0,43.2,39.0
2019-07-21 05:30:00+00:00,17.5,0.12,2.7,91.79,18.9,984.0,43.2,227.0
2019-07-21 06:00:00+00:00,18.1,0.12,2.3,91.58,19.5,985.0,40.0,516.0
2019-07-21 06:30:00+00:00,18.1,0.12,2.4,88.34,20.1,986.0,40.0,631.0
2019-07-21 07:00:00+00:00,18.2,0.12,2.4,85.25,20.8,986.0,39.6,467.0
2019-07-21 07:30:00+00:00,18.2,0.12,2.2,83.18,21.2,986.0,37.2,302.0
2019-07-21 08:00:00+00:00,18.1,0.12,2.0,80.62,21.6,985.0,38.0,469.0
2019-07-21 08:30:00+00:00,18.1,0.12,2.0,78.68,22.0,985.0,42.8,671.0
2019-07-21 09:00:00+00:00,18.1,0.12,1.9,76.68,22.4,985.0,48.8,621.0
2019-07-21 09:30:00+00:00,18.1,0.12,2.2,75.76,22.6,985.0,48.4,611.0
2019-07-21 10:00:00+00:00,18.4,0.12,2.5,75.72,22.9,985.0,51.2,690.0
2019-07-21 10:30:00+00:00,18.4,0.12,2.7,75.26,23.0,985.0,52.0,804.0
2019-07-21 11:00:00+00:00,18.5,0.12,2.8,75.16,23.1,985.0,46.8,978.0
2019-07-21 11:30:00+00:00,18.5,0.12,2.7,74.26,23.3,985.0,44.0,899.0
2019-07-21 12:00:00+00:00,18.5,0.12,2.7,73.41,23.5,985.0,42.8,825.0
2019-07-21 12:30:00+00:00,18.5,0.12,2.6,71.74,23.9,986.0,46.0,688.0
2019-07-21 13:00:00+00:00,18.4,0.12,2.5,69.77,24.3,986.0,43.2,697.0
2019-07-21 13:30:00+00:00,18.4,0.12,2.6,67.72,24.8,986.0,46.0,556.0
2019-07-21 14:00:00+00:00,18.4,0.12,2.7,65.61,25.3,986.0,48.0,694.0
2019-07-21 14:30:00+00:00,18.4,0.12,2.8,65.16,25.4,985.0,62.8,922.0
2019-07-21 15:00:00+00:00,18.3,0.12,2.9,63.99,25.6,985.0,60.8,907.0
2019-07-21 15:30:00+00:00,18.3,0.12,2.8,64.37,25.5,985.0,58.4,618.0
2019-07-21 16:00:00+00:00,18.7,0.12,2.7,66.79,25.3,985.0,58.4,319.0
2019-07-21 16:30:00+00:00,18.7,0.12,2.4,67.99,25.0,985.0,63.2,365.0
2019-07-21 17:00:00+00:00,19.2,0.12,2.1,71.62,24.7,985.0,63.6,270.0
2019-07-21 17:30:00+00:00,19.2,0.12,2.1,71.62,24.7,985.0,63.6,71.0
2019-07-21 18:00:00+00:00,19.9,0.12,1.4,82.32,23.1,985.0,64.0,89.0
2019-07-21 18:30:00+00:00,19.9,0.12,1.3,87.45,22.1,985.0,56.0,51.0
2019-07-21 19:00:00+00:00,18.9,0.12,1.1,87.2,21.1,985.0,51.2,16.0
2019-07-21 19:30:00+00:00,18.9,0.12,1.1,88.27,20.9,985.0,52.4,11.0
2019-07-21 20:00:00+00:00,18.8,0.12,1.1,88.42,20.8,986.0,46.0,0.0
2019-07-21 20:30:00+00:00,18.8,0.12,1.1,89.52,20.6,986.0,48.4,0.0
2019-07-21 21:00:00+00:00,18.7,0.12,1.1,90.71,20.3,986.0,49.2,0.0
2019-07-21 21:30:00+00:00,18.7,0.12,1.1,91.84,20.1,986.0,50.0,0.0
2019-07-21 22:00:00+00:00,18.6,0.12,1.1,92.61,19.8,986.0,58.0,0.0
2019-07-21 22:30:00+00:00,18.6,0.12,1.2,95.52,19.3,986.0,49.6,0.0
2019-07-21 23:00:00+00:00,18.0,0.12,1.2,95.19,18.8,986.0,48.0,0.0
2019-07-21 23:30:00+00:00,18.0,0.12,1.3,97.59,18.4,986.0,48.8,0.0
2019-07-22 00:00:00+00:00,17.5,0.12,1.5,97.16,18.0,986.0,49.2,0.0
2019-07-22 00:30:00+00:00,17.5,0.12,1.7,98.38,17.8,986.0,48.8,0.0
2019-07-22 01:00:00+00:00,17.3,0.12,1.9,97.88,17.6,987.0,48.8,0.0
2019-07-22 01:30:00+00:00,17.3,0.12,2.1,99.12,17.4,987.0,48.8,0.0
2019-07-22 02:00:00+00:00,16.8,0.12,2.3,97.48,17.2,987.0,49.2,0.0
2019-07-22 02:30:00+00:00,16.8,0.12,2.6,98.71,17.0,987.0,48.8,0.0
2019-07-22 03:00:00+00:00,16.2,0.12,2.8,96.0,16.8,987.0,48.8,0.0
2019-07-22 03:30:00+00:00,16.2,0.12,3.0,97.94,16.5,988.0,48.4,0.0
2019-07-22 04:00:00+00:00,15.2,0.12,3.2,93.36,16.3,988.0,48.8,0.0
2019-07-22 04:30:00+00:00,15.2,0.12,3.4,93.36,16.3,988.0,48.4,0.0
2019-07-22 05:00:00+00:00,14.3,0.12,3.7,87.97,16.3,989.0,48.8,25.0
2019-07-22 05:30:00+00:00,14.3,0.12,3.6,85.77,16.7,989.0,48.0,352.0
2019-07-22 06:00:00+00:00,13.3,0.12,3.6,78.88,17.0,989.0,44.4,559.0
2019-07-22 06:30:00+00:00,13.3,0.12,3.6,75.95,17.6,989.0,49.6,683.0
2019-07-22 07:00:00+00:00,12.4,0.12,3.6,68.97,18.2,989.0,47.6,776.0
2019-07-22 07:30:00+00:00,12.4,0.12,3.8,66.02,18.9,989.0,49.6,842.0
2019-07-22 08:00:00+00:00,12.2,0.12,3.9,61.94,19.7,989.0,64.0,892.0
2019-07-22 08:30:00+00:00,12.2,0.12,4.0,60.06,20.2,989.0,66.8,931.0
2019-07-22 09:00:00+00:00,12.3,0.12,4.1,58.42,20.8,989.0,67.6,962.0
2019-07-22 09:30:00+00:00,12.3,0.12,4.1,57.01,21.2,989.0,77.2,986.0
2019-07-22 10:00:00+00:00,12.7,0.12,4.1,56.77,21.6,989.0,76.8,1004.0
2019-07-22 10:30:00+00:00,12.7,0.12,4.1,55.75,21.9,989.0,72.4,1019.0
2019-07-22 11:00:00+00:00,13.1,0.12,4.1,56.31,22.2,989.0,59.2,1027.0
2019-07-22 11:30:00+00:00,13.1,0.12,4.1,55.63,22.4,989.0,68.8,1032.0
2019-07-22 12:00:00+00:00,13.5,0.12,4.1,56.86,22.5,989.0,70.4,989.0
2019-07-22 12:30:00+00:00,13.5,0.12,4.1,56.17,22.7,989.0,54.8,965.0
2019-07-22 13:00:00+00:00,13.9,0.12,4.0,57.11,22.8,989.0,68.0,986.0
2019-07-22 13:30:00+00:00,13.9,0.12,3.9,57.11,22.8,989.0,84.0,856.0
2019-07-22 14:00:00+00:00,14.1,0.12,3.8,58.04,22.8,989.0,82.4,921.0
2019-07-22 14:30:00+00:00,14.1,0.12,3.7,57.98,22.8,988.0,49.6,991.0
2019-07-22 15:00:00+00:00,14.2,0.12,3.6,58.68,22.7,988.0,94.0,971.0
2019-07-22 15:30:00+00:00,14.2,0.12,3.4,59.04,22.6,988.0,88.8,945.0
2019-07-22 16:00:00+00:00,14.4,0.12,3.2,60.22,22.5,988.0,70.4,911.0
2019-07-22 16:30:00+00:00,14.4,0.12,2.8,61.69,22.1,988.0,86.4,869.0
2019-07-22 17:00:00+00:00,15.4,0.12,2.4,67.01,21.8,988.0,86.4,815.0
2019-07-22 17:30:00+00:00,15.4,0.12,2.4,67.01,21.8,988.0,61.2,742.0
2019-07-22 18:00:00+00:00,16.7,0.12,1.4,81.16,20.0,989.0,43.2,644.0
2019-07-22 18:30:00+00:00,16.7,0.12,1.4,87.42,18.8,989.0,19.6,501.0
2019-07-22 19:00:00+00:00,15.2,0.12,1.3,85.67,17.6,989.0,19.2,296.0
2019-07-22 19:30:00+00:00,15.2,0.12,1.4,87.3,17.3,989.0,20.0,44.0
2019-07-22 20:00:00+00:00,14.7,0.12,1.4,87.06,16.9,989.0,17.2,0.0
2019-07-22 20:30:00+00:00,14.7,0.12,1.5,88.17,16.7,989.0,18.0,0.0
2019-07-22 21:00:00+00:00,14.6,0.12,1.6,88.71,16.5,989.0,17.2,0.0
2019-07-22 21:30:00+00:00,14.6,0.12,1.8,89.28,16.4,989.0,16.4,0.0
2019-07-22 22:00:00+00:00,14.7,0.12,2.0,90.35,16.3,989.0,17.2,0.0
2019-07-22 22:30:00+00:00,14.7,0.12,2.2,90.93,16.2,989.0,16.8,0.0
2019-07-22 23:00:00+00:00,14.8,0.12,2.4,92.07,16.1,989.0,16.8,0.0
2019-07-22 23:30:00+00:00,14.8,0.12,2.5,92.66,16.0,989.0,16.8,0.0
2019-07-23 00:00:00+00:00,14.8,0.12,2.6,93.48,15.8,989.0,16.8,0.0
2019-07-23 00:30:00+00:00,14.8,0.12,2.7,94.08,15.7,989.0,16.8,0.0
2019-07-23 01:00:00+00:00,14.6,0.12,2.9,93.64,15.6,989.0,16.4,0.0
2019-07-23 01:30:00+00:00,14.6,0.12,3.0,94.84,15.4,989.0,16.0,0.0
2019-07-23 02:00:00+00:00,14.4,0.12,3.1,94.75,15.2,989.0,16.0,0.0
2019-07-23 02:30:00+00:00,14.4,0.12,3.1,94.75,15.2,989.0,16.4,0.0
2019-07-23 03:00:00+00:00,14.3,0.12,3.2,94.53,15.2,989.0,16.4,0.0
2019-07-23 03:30:00+00:00,14.3,0.12,3.1,95.14,15.1,989.0,16.4,0.0
2019-07-23 04:00:00+00:00,14.4,0.12,3.0,95.9,15.0,990.0,16.4,0.0
2019-07-23 04:30:00+00:00,14.4,0.12,3.1,94.07,15.3,990.0,16.4,0.0
2019-07-23 05:00:00+00:00,14.5,0.12,3.2,93.44,15.6,990.0,16.0,148.0
2019-07-23 05:30:00+00:00,14.5,0.12,3.1,89.36,16.3,990.0,16.8,358.0
2019-07-23 06:00:00+00:00,15.1,0.12,3.0,88.29,17.1,990.0,15.2,521.0
2019-07-23 06:30:00+00:00,15.2,0.12,3.0,81.88,18.3,990.0,49.2,640.0
2019-07-23 07:00:00+00:00,15.9,0.12,3.0,79.66,19.5,990.0,56.0,732.0
2019-07-23 07:30:00+00:00,15.9,0.12,3.3,74.44,20.6,990.0,64.0,798.0
2019-07-23 08:00:00+00:00,16.0,0.12,3.5,70.6,21.6,990.0,68.0,850.0
2019-07-23 08:30:00+00:00,16.0,0.12,3.7,68.07,22.2,990.0,68.8,886.0
2019-07-23 09:00:00+00:00,16.3,0.12,3.9,66.76,22.8,990.0,71.2,913.0
2019-07-23 09:30:00+00:00,16.3,0.12,4.1,65.57,23.1,990.0,82.0,935.0
2019-07-23 10:00:00+00:00,16.6,0.12,4.3,65.16,23.5,990.0,77.6,951.0
2019-07-23 10:30:00+00:00,16.6,0.12,4.4,64.39,23.7,990.0,76.0,962.0
2019-07-23 11:00:00+00:00,16.9,0.12,4.6,64.52,24.0,990.0,75.6,969.0
2019-07-23 11:30:00+00:00,16.9,0.12,4.6,63.75,24.2,990.0,74.0,981.0
2019-07-23 12:00:00+00:00,17.2,0.12,4.7,64.12,24.4,989.0,74.0,989.0
2019-07-23 12:30:00+00:00,17.2,0.12,4.7,63.74,24.5,989.0,74.4,988.0
2019-07-23 13:00:00+00:00,17.4,0.12,4.7,64.5,24.5,989.0,86.4,982.0
2019-07-23 13:30:00+00:00,17.4,0.12,4.6,64.5,24.5,989.0,87.6,970.0
2019-07-23 14:00:00+00:00,17.5,0.12,4.6,64.97,24.5,989.0,86.8,956.0
2019-07-23 14:30:00+00:00,17.5,0.12,4.4,65.36,24.4,989.0,88.0,804.0
2019-07-23 15:00:00+00:00,17.6,0.12,4.2,66.34,24.3,989.0,101.6,548.0
2019-07-23 15:30:00+00:00,17.6,0.12,3.8,66.73,24.2,989.0,101.6,438.0
2019-07-23 16:00:00+00:00,18.0,0.12,3.5,69.09,24.0,989.0,105.2,590.0
2019-07-23 16:30:00+00:00,18.0,0.12,2.9,70.34,23.7,989.0,104.0,691.0
2019-07-23 17:00:00+00:00,19.0,0.12,2.3,76.19,23.4,989.0,64.0,533.0
2019-07-23 17:30:00+00:00,19.0,0.12,2.3,76.19,23.4,989.0,72.0,434.0
2019-07-23 18:00:00+00:00,19.7,0.12,1.2,88.18,21.7,989.0,46.0,325.0
2019-07-23 18:30:00+00:00,19.7,0.12,1.1,93.73,20.7,989.0,22.4,359.0
2019-07-23 19:00:00+00:00,18.0,0.12,1.1,89.78,19.7,989.0,20.4,178.0
2019-07-23 19:30:00+00:00,18.0,0.12,1.1,90.9,19.5,989.0,18.0,12.0
2019-07-23 20:00:00+00:00,17.4,0.12,1.1,88.52,19.3,989.0,19.2,0.0
2019-07-23 20:30:00+00:00,17.4,0.12,1.1,90.19,19.0,989.0,19.6,0.0
2019-07-23 21:00:00+00:00,17.0,0.12,1.1,89.14,18.8,989.0,17.6,0.0
2019-07-23 21:30:00+00:00,17.0,0.12,1.1,91.48,18.4,990.0,17.6,0.0
2019-07-23 22:00:00+00:00,16.7,0.12,1.1,92.25,18.0,990.0,16.8,0.0
2019-07-23 22:30:00+00:00,16.7,0.12,1.1,94.0,17.7,990.0,16.8,0.0
2019-07-23 23:00:00+00:00,16.6,0.12,1.1,95.05,17.4,990.0,17.2,0.0
2019-07-23 23:30:00+00:00,16.6,0.12,1.1,97.48,17.0,990.0,16.8,0.0
2019-07-24 00:00:00+00:00,16.6,0.12,1.1,99.1,16.7,990.0,17.2,0.0
2019-07-24 00:30:00+00:00,16.4,0.12,1.1,100.0,16.4,990.0,16.8,0.0
2019-07-24 01:00:00+00:00,16.1,0.12,1.1,100.0,16.1,990.0,16.4,0.0
2019-07-24 01:30:00+00:00,15.9,0.12,1.1,100.0,15.9,990.0,16.8,0.0
2019-07-24 02:00:00+00:00,15.6,0.12,1.1,100.0,15.6,990.0,16.8,0.0
2019-07-24 02:30:00+00:00,15.4,0.12,1.1,100.0,15.4,990.0,16.8,0.0
2019-07-24 03:00:00+00:00,15.2,0.12,1.1,100.0,15.2,990.0,16.4,0.0
2019-07-24 03:30:00+00:00,15.1,0.12,1.1,100.0,15.1,991.0,16.8,0.0
2019-07-24 04:00:00+00:00,15.0,0.12,1.1,100.0,15.0,991.0,16.8,0.0
2019-07-24 04:30:00+00:00,15.8,0.12,1.1,100.0,15.8,991.0,16.8,0.0
2019-07-24 05:00:00+00:00,16.7,0.12,1.1,99.93,16.7,991.0,16.4,110.0
2019-07-24 05:30:00+00:00,16.7,0.12,1.4,93.82,17.7,991.0,17.2,293.0
2019-07-24 06:00:00+00:00,17.6,0.12,1.7,93.66,18.6,991.0,14.4,450.0
2019-07-24 06:30:00+00:00,17.6,0.12,1.4,87.48,19.7,991.0,16.4,573.0
2019-07-24 07:00:00+00:00,18.1,0.12,1.2,85.25,20.7,992.0,27.6,670.0
2019-07-24 07:30:00+00:00,18.1,0.12,1.1,78.27,22.1,992.0,71.6,746.0
2019-07-24 08:00:00+00:00,17.1,0.12,1.1,67.23,23.5,992.0,81.6,804.0
2019-07-24 08:30:00+00:00,17.1,0.12,1.1,64.79,24.1,991.0,82.8,853.0
2019-07-24 09:00:00+00:00,16.9,0.12,1.0,61.66,24.8,991.0,82.4,892.0
2019-07-24 09:30:00+00:00,16.9,0.12,0.9,59.85,25.3,991.0,80.4,920.0
2019-07-24 10:00:00+00:00,17.2,0.12,0.8,59.05,25.8,991.0,79.2,941.0
2019-07-24 10:30:00+00:00,17.2,0.12,0.7,58.01,26.1,991.0,91.2,958.0
2019-07-24 11:00:00+00:00,17.6,0.12,0.6,58.2,26.5,991.0,100.8,971.0
2019-07-24 11:30:00+00:00,17.6,0.12,0.6,57.52,26.7,991.0,102.4,979.0
2019-07-24 12:00:00+00:00,17.9,0.12,0.6,57.79,26.9,991.0,99.6,985.0
2019-07-24 12:30:00+00:00,17.9,0.12,0.7,57.4,27.0,990.0,100.4,982.0
2019-07-24 13:00:00+00:00,18.0,0.12,0.8,57.56,27.1,990.0,108.0,976.0
2019-07-24 13:30:00+00:00,18.0,0.12,0.9,57.56,27.1,990.0,102.4,966.0
2019-07-24 14:00:00+00:00,18.1,0.12,1.0,58.05,27.1,990.0,100.8,950.0
2019-07-24 14:30:00+00:00,18.1,0.12,1.2,58.39,27.0,990.0,89.6,925.0
2019-07-24 15:00:00+00:00,18.2,0.12,1.3,58.98,26.9,990.0,91.2,890.0
2019-07-24 15:30:00+00:00,18.2,0.12,1.3,60.03,26.6,990.0,93.2,855.0
2019-07-24 16:00:00+00:00,18.6,0.12,1.3,62.44,26.4,989.0,88.4,809.0
2019-07-24 16:30:00+00:00,18.6,0.12,1.3,62.81,26.3,989.0,86.8,756.0
2019-07-24 17:00:00+00:00,18.4,0.12,1.2,62.49,26.1,989.0,86.4,689.0
2019-07-24 17:30:00+00:00,18.4,0.12,1.2,62.49,26.1,989.0,84.8,601.0
2019-07-24 18:00:00+00:00,20.0,0.12,0.8,77.61,24.2,989.0,49.2,449.0
2019-07-24 18:30:00+00:00,20.0,0.12,0.9,82.4,23.2,989.0,22.8,351.0
2019-07-24 19:00:00+00:00,17.9,0.12,1.0,76.31,22.3,989.0,21.6,174.0
2019-07-24 19:30:00+00:00,17.9,0.12,1.0,79.63,21.6,989.0,17.2,12.0
2019-07-24 20:00:00+00:00,17.5,0.12,1.1,80.46,21.0,989.0,17.2,0.0
2019-07-24 20:30:00+00:00,17.5,0.12,1.1,82.97,20.5,989.0,17.6,0.0
2019-07-24 21:00:00+00:00,17.2,0.12,1.1,84.15,20.0,990.0,17.2,0.0
2019-07-24 21:30:00+00:00,17.2,0.12,1.2,85.72,19.7,990.0,17.6,0.0
2019-07-24 22:00:00+00:00,17.0,0.12,1.2,86.36,19.3,990.0,17.6,0.0
2019-07-24 22:30:00+00:00,17.0,0.12,1.2,87.98,19.0,990.0,16.8,0.0
2019-07-24 23:00:00+00:00,16.7,0.12,1.3,88.21,18.7,990.0,17.6,0.0
2019-07-24 23:30:00+00:00,16.7,0.12,1.3,89.88,18.4,990.0,17.6,0.0
2019-07-25 00:00:00+00:00,16.5,0.12,1.4,89.68,18.2,990.0,16.8,0.0
2019-07-25 00:30:00+00:00,16.5,0.12,1.5,91.38,17.9,990.0,17.6,0.0
2019-07-25 01:00:00+00:00,16.3,0.12,1.6,91.4,17.7,990.0,17.6,0.0
2019-07-25 01:30:00+00:00,16.3,0.12,1.7,92.56,17.5,990.0,17.6,0.0
2019-07-25 02:00:00+00:00,16.1,0.12,1.7,92.82,17.3,990.0,17.2,0.0
2019-07-25 02:30:00+00:00,16.1,0.12,1.7,94.0,17.1,990.0,17.6,0.0
2019-07-25 03:00:00+00:00,16.0,0.12,1.7,94.39,16.9,991.0,17.6,0.0
2019-07-25 03:30:00+00:00,16.0,0.12,1.7,95.59,16.7,991.0,17.2,0.0
2019-07-25 04:00:00+00:00,15.9,0.12,1.6,96.07,16.5,991.0,17.6,0.0
2019-07-25 04:30:00+00:00,15.9,0.12,1.9,92.49,17.1,991.0,17.6,0.0
2019-07-25 05:00:00+00:00,16.6,0.12,2.1,92.99,17.7,991.0,18.4,105.0
2019-07-25 05:30:00+00:00,16.6,0.12,2.3,88.45,18.5,991.0,18.0,292.0
2019-07-25 06:00:00+00:00,17.1,0.12,2.5,87.37,19.3,992.0,17.6,449.0
2019-07-25 06:30:00+00:00,17.2,0.12,2.3,82.14,20.3,992.0,64.8,573.0
2019-07-25 07:00:00+00:00,18.4,0.12,2.2,83.46,21.3,992.0,68.8,670.0
2019-07-25 07:30:00+00:00,18.4,0.12,2.3,77.12,22.6,992.0,78.4,744.0
2019-07-25 08:00:00+00:00,18.8,0.12,2.4,73.13,23.9,992.0,77.6,804.0
2019-07-25 08:30:00+00:00,18.8,0.12,2.4,69.65,24.7,991.0,80.0,850.0
2019-07-25 09:00:00+00:00,19.0,0.12,2.5,67.44,25.5,991.0,80.8,887.0
2019-07-25 09:30:00+00:00,19.0,0.12,2.7,65.86,25.9,991.0,83.6,917.0
2019-07-25 10:00:00+00:00,19.3,0.12,2.8,65.6,26.3,991.0,94.4,941.0
2019-07-25 10:30:00+00:00,19.3,0.12,3.0,64.45,26.6,991.0,103.2,958.0
2019-07-25 11:00:00+00:00,19.7,0.12,3.1,64.94,26.8,991.0,102.0,968.0
2019-07-25 11:30:00+00:00,19.7,0.12,3.2,64.56,26.9,991.0,104.0,946.0
2019-07-25 12:00:00+00:00,19.9,0.12,3.3,65.08,27.0,991.0,101.2,857.0
2019-07-25 12:30:00+00:00,19.9,0.12,3.3,65.01,27.0,990.0,99.6,746.0
2019-07-25 13:00:00+00:00,20.0,0.12,3.3,65.85,26.9,990.0,99.2,734.0
2019-07-25 13:30:00+00:00,20.0,0.12,3.3,66.23,26.8,990.0,88.8,699.0
2019-07-25 14:00:00+00:00,20.0,0.12,3.3,66.83,26.7,990.0,84.8,673.0
2019-07-25 14:30:00+00:00,20.0,0.12,3.2,67.62,26.5,990.0,89.2,816.0
2019-07-25 15:00:00+00:00,20.1,0.12,3.0,69.28,26.2,990.0,88.0,708.0
2019-07-25 15:30:00+00:00,20.1,0.12,2.9,70.03,26.0,989.0,86.4,639.0
2019-07-25 16:00:00+00:00,20.2,0.12,2.8,70.98,25.9,989.0,94.4,458.0
2019-07-25 16:30:00+00:00,20.2,0.12,2.6,72.67,25.5,989.0,93.2,717.0
2019-07-25 17:00:00+00:00,20.5,0.12,2.3,75.06,25.2,989.0,87.6,640.0
2019-07-25 17:30:00+00:00,20.5,0.12,2.3,75.06,25.2,989.0,87.2,440.0
2019-07-25 18:00:00+00:00,20.5,0.12,1.6,84.29,23.3,989.0,49.6,420.0
2019-07-25 18:30:00+00:00,20.5,0.12,1.7,90.17,22.2,990.0,20.8,327.0
2019-07-25 19:00:00+00:00,18.7,0.12,1.7,86.38,21.1,990.0,27.6,158.0
2019-07-25 19:30:00+00:00,18.7,0.12,1.8,87.98,20.8,990.0,22.4,11.0
2019-07-25 20:00:00+00:00,17.8,0.12,1.9,84.25,20.5,990.0,16.8,0.0
2019-07-25 20:30:00+00:00,17.7,0.12,2.0,85.82,20.2,990.0,19.2,0.0
2019-07-25 21:00:00+00:00,16.9,0.12,2.2,82.49,20.0,990.0,18.4,0.0
2019-07-25 21:30:00+00:00,16.9,0.12,2.3,84.03,19.7,990.0,17.6,0.0
2019-07-25 22:00:00+00:00,16.3,0.12,2.4,81.67,19.5,990.0,17.6,0.0
2019-07-25 22:30:00+00:00,16.3,0.12,2.5,83.21,19.2,990.0,17.2,0.0
2019-07-25 23:00:00+00:00,15.9,0.12,2.6,82.29,19.0,990.0,17.2,0.0
2019-07-25 23:30:00+00:00,15.9,0.12,2.6,83.84,18.7,990.0,17.6,0.0
2019-07-26 00:00:00+00:00,15.8,0.12,2.7,84.39,18.5,990.0,16.8,0.0
2019-07-26 00:30:00+00:00,15.8,0.12,2.7,85.45,18.3,990.0,17.2,0.0
2019-07-26 01:00:00+00:00,15.9,0.12,2.7,87.1,18.1,990.0,17.2,0.0
2019-07-26 01:30:00+00:00,15.9,0.12,2.7,87.64,18.0,990.0,17.2,0.0
2019-07-26 02:00:00+00:00,16.1,0.12,2.7,89.92,17.8,990.0,17.2,0.0
2019-07-26 02:30:00+00:00,16.1,0.12,2.5,90.49,17.7,990.0,17.2,0.0
2019-07-26 03:00:00+00:00,16.4,0.12,2.4,93.32,17.5,990.0,17.2,0.0
2019-07-26 03:30:00+00:00,16.4,0.12,2.2,93.91,17.4,990.0,16.8,0.0
2019-07-26 04:00:00+00:00,16.7,0.12,2.0,96.73,17.2,990.0,17.2,0.0
2019-07-26 04:30:00+00:00,16.7,0.12,2.2,94.42,17.6,991.0,16.8,0.0
2019-07-26 05:00:00+00:00,17.2,0.12,2.4,95.88,17.9,991.0,16.8,5.0
2019-07-26 05:30:00+00:00,17.2,0.12,2.5,92.35,18.5,991.0,17.2,19.0
2019-07-26 06:00:00+00:00,18.0,0.12,2.5,93.44,19.1,991.0,22.4,37.0
2019-07-26 06:30:00+00:00,18.0,0.12,2.5,88.38,20.0,991.0,67.2,62.0
2019-07-26 07:00:00+00:00,19.1,0.12,2.4,90.05,20.8,991.0,69.6,103.0
2019-07-26 07:30:00+00:00,19.1,0.12,2.6,85.23,21.7,991.0,75.2,71.0
2019-07-26 08:00:00+00:00,19.9,0.12,2.9,84.53,22.6,991.0,78.8,49.0
2019-07-26 08:30:00+00:00,19.9,0.12,3.0,82.02,23.1,991.0,68.8,99.0
2019-07-26 09:00:00+00:00,19.9,0.12,3.2,79.97,23.6,991.0,79.2,75.0
2019-07-26 09:30:00+00:00,19.9,0.12,3.5,79.02,23.8,991.0,85.6,85.0
2019-07-26 10:00:00+00:00,19.7,0.12,3.7,76.99,24.0,990.0,85.6,138.0
